campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue,ctr,cac,roas,cvr,year,month,week,day_of_week
CAMP-02902,2025-09-24,email,Self-enabling empowering portal Email SP,Spain,new,19750,4801,158,1386.85,13879.98,0.2430886075949367,8.777531645569619,10.008277751739554,0.032909810456154966,2025,9,39,Wednesday
CAMP-05000,2025-02-26,email,Customizable incremental interface Email IT,Italy,returning,16005,3511,72,474.33,7405.85,0.21936894720399874,6.587916666666667,15.61328610882719,0.02050697806892623,2025,2,9,Wednesday
CAMP-04722,2026-01-22,search,Implemented motivating paradigm Search FR,France,returning,41004,2011,31,376.21,3875.96,0.04904399570773583,12.135806451612902,10.30265011562691,0.015415216310293387,2026,1,4,Thursday
CAMP-03864,2025-05-12,search,Up-sized human-resource model Search FR,France,new,27885,2928,80,1621.14,10140.25,0.10500268961807423,20.26425,6.255011905202512,0.0273224043715847,2025,5,20,Monday
CAMP-02734,2025-04-26,social,Cross-platform multi-state time-frame Social GE,Germany,vip,19067,629,26,2151.84,2956.43,0.0329889337598993,82.76307692307692,1.3739079113688748,0.04133545310015898,2025,4,17,Saturday
CAMP-01896,2024-06-07,search,Diverse motivating middleware Search GE,Germany,vip,42578,4645,126,615.07,17589.69,0.10909389825731598,4.881507936507937,28.597866909457455,0.0271259418729817,2024,6,23,Friday
CAMP-00570,2024-05-23,display,Centralized mission-critical orchestration Display GE,Germany,vip,9664,22,0,1735.7,0.0,0.0022764900662251655,,0.0,0.0,2024,5,21,Thursday
CAMP-01817,2025-03-21,email,Object-based local challenge Email IT,Italy,new,19270,2635,70,1230.53,9820.12,0.13674104826154646,17.579,7.9803986899953685,0.026565464895635674,2025,3,12,Friday
CAMP-02066,2024-07-02,social,Streamlined explicit focus group Social FR,France,returning,11363,565,21,1880.59,1767.5,0.049722784475930655,89.55190476190475,0.9398646169553172,0.03716814159292035,2024,7,27,Tuesday
CAMP-00128,2025-06-01,email,Sharable discrete info-mediaries Email SP,Spain,returning,15054,3388,71,271.83,10388.0,0.2250564633984323,3.8285915492957745,38.21506088364051,0.020956316410861865,2025,6,22,Sunday
CAMP-03395,2025-02-28,social,Assimilated asymmetric utilization Social SP,Spain,vip,3301,135,4,2337.65,413.04,0.04089669797031203,584.4125,0.17669026586529207,0.02962962962962963,2025,2,9,Friday
CAMP-03328,2026-02-17,display,Sharable object-oriented neural-net Display SP,Spain,vip,53601,126,3,2479.48,431.43,0.002350702412268428,826.4933333333333,0.17400019358897834,0.023809523809523808,2026,2,8,Tuesday
CAMP-02976,2025-01-07,social,Vision-oriented zero-defect hub Social SP,Spain,vip,2672,109,3,1362.34,425.41,0.0407934131736527,454.1133333333333,0.3122641924923294,0.027522935779816515,2025,1,2,Tuesday
CAMP-00981,2024-11-02,email,Operative multimedia middleware Email SP,Spain,new,26073,4638,110,1564.81,14999.42,0.17788516856518238,14.225545454545454,9.585457659396349,0.02371711944803795,2024,11,44,Saturday
CAMP-02301,2025-08-26,social,Cloned real-time challenge Social NE,Netherlands,vip,3818,198,8,901.23,1137.38,0.05185961236249345,112.65375,1.2620307801560091,0.04040404040404041,2025,8,35,Tuesday
CAMP-00191,2024-11-25,social,Multi-channeled intermediate methodology Social IT,Italy,returning,14662,463,19,439.7,1580.84,0.03157822943663893,23.142105263157895,3.595269501933136,0.04103671706263499,2024,11,48,Monday
CAMP-01140,2025-10-18,social,Open-architected asymmetric throughput Social GE,Germany,returning,9204,410,13,919.87,1058.31,0.044545849630595394,70.75923076923077,1.1504995271070912,0.03170731707317073,2025,10,42,Saturday
CAMP-00700,2026-01-13,display,User-friendly bottom-line adapter Display GE,Germany,vip,41690,96,5,792.05,603.61,0.0023027104821300073,158.41,0.7620857269111799,0.052083333333333336,2026,1,3,Tuesday
CAMP-04830,2025-07-28,search,Organized neutral methodology Search NE,Netherlands,new,26411,2130,110,1169.6,14645.9,0.08064821475900193,10.632727272727271,12.522144322845419,0.051643192488262914,2025,7,31,Monday
CAMP-00607,2025-09-09,email,Down-sized fault-tolerant middleware Email GE,Germany,vip,14309,3576,81,1714.72,8436.62,0.24991264239289956,21.169382716049384,4.920115237473174,0.022651006711409395,2025,9,37,Tuesday
CAMP-04277,2024-10-22,display,Function-based composite structure Display SP,Spain,returning,25944,67,2,919.9,172.68,0.0025824853530681466,459.95,0.1877160560930536,0.029850746268656716,2024,10,43,Tuesday
CAMP-00302,2024-05-31,display,Public-key 4thgeneration archive Display FR,France,returning,33674,65,2,1551.14,189.89,0.0019302726138860841,775.57,0.12241963974882987,0.03076923076923077,2024,5,22,Friday
CAMP-03421,2025-11-13,display,Synchronized executive frame Display FR,France,returning,48191,117,3,390.09,330.08,0.0024278392230914487,130.03,0.8461637058114794,0.02564102564102564,2025,11,46,Thursday
CAMP-04870,2026-04-27,social,Team-oriented leadingedge throughput Social IT,Italy,new,16457,526,20,721.89,2939.62,0.031962083004192746,36.0945,4.07211625039826,0.03802281368821293,2026,4,18,Monday
CAMP-01061,2024-06-21,display,Triple-buffered national ability Display SP,Spain,vip,11925,36,1,891.09,98.57,0.0030188679245283017,891.09,0.1106173338271106,0.027777777777777776,2024,6,25,Friday
CAMP-01070,2026-03-31,social,Expanded analyzing focus group Social GE,Germany,vip,19232,867,26,2590.36,2503.88,0.04508111480865225,99.62923076923077,0.966614679040751,0.029988465974625143,2026,3,14,Tuesday
CAMP-02525,2026-01-26,search,Fundamental full-range info-mediaries Search GE,Germany,new,126333,12114,279,1041.57,37897.12,0.09588943506447246,3.7332258064516126,36.38461169196502,0.023031203566121844,2026,1,5,Monday
CAMP-02206,2026-02-05,display,Progressive interactive frame Display GE,Germany,vip,47394,100,2,1707.15,284.36,0.0021099717263788663,853.575,0.1665700143514044,0.02,2026,2,6,Thursday
CAMP-01244,2026-02-08,social,Focused exuding ability Social FR,France,returning,16400,419,14,1261.31,1811.39,0.025548780487804876,90.09357142857142,1.4361180042971198,0.03341288782816229,2026,2,6,Sunday
CAMP-00017,2026-02-24,search,Cross-group attitude-oriented functionalities Search NE,Netherlands,returning,118458,8003,175,811.55,25388.8,0.06755981022809772,4.637428571428571,31.284332450249522,0.021866799950018743,2026,2,9,Tuesday
CAMP-03121,2024-09-05,display,Function-based background pricing structure Display SP,Spain,new,16449,30,1,1188.86,104.21,0.001823819077147547,1188.86,0.08765540097236008,0.03333333333333333,2024,9,36,Thursday
CAMP-04643,2025-02-16,social,Customer-focused fresh-thinking algorithm Social IT,Italy,new,11500,308,7,1098.79,755.39,0.026782608695652174,156.97,0.6874744036622102,0.022727272727272728,2025,2,7,Sunday
CAMP-04755,2024-08-15,email,Centralized radical architecture Email GE,Germany,new,21746,5728,283,1143.58,31436.59,0.2634047640945461,4.040918727915194,27.48962905961979,0.04940642458100559,2024,8,33,Thursday
CAMP-00816,2026-03-14,display,Managed 24hour approach Display GE,Germany,new,17902,8,0,1938.59,0.0,0.0004468774438610211,,0.0,0.0,2026,3,11,Saturday
CAMP-03068,2026-02-27,display,Optional scalable throughput Display NE,Netherlands,returning,64983,49,1,2180.25,116.09,0.0007540433651878184,2180.25,0.05324618736383442,0.02040816326530612,2026,2,9,Friday
CAMP-04834,2024-06-03,search,Switchable next generation hardware Search SP,Spain,new,18521,2020,81,2981.67,10151.92,0.10906538523837805,36.81074074074074,3.4047765178574423,0.0400990099009901,2024,6,23,Monday
CAMP-00960,2025-03-11,social,Phased cohesive adapter Social IT,Italy,vip,5915,366,8,733.71,1052.18,0.06187658495350803,91.71375,1.4340543266413162,0.02185792349726776,2025,3,11,Tuesday
CAMP-00226,2025-05-23,display,Virtual asymmetric synergy Display FR,France,returning,71515,195,8,1039.28,1091.18,0.0027267006921624834,129.91,1.0499384189053962,0.041025641025641026,2025,5,21,Friday
CAMP-03355,2025-12-16,social,Synchronized contextually-based Internet solution Social FR,France,vip,23777,955,41,2175.19,5073.82,0.04016486520587122,53.05341463414634,2.332587038373659,0.04293193717277487,2025,12,51,Tuesday
CAMP-02486,2025-03-24,email,Self-enabling content-based product Email GE,Germany,returning,6773,1658,53,363.14,4533.63,0.24479551159013732,6.851698113207547,12.484523875089497,0.031966224366706875,2025,3,13,Monday
CAMP-00563,2026-03-22,email,Organized eco-centric middleware Email GE,Germany,returning,20699,4715,113,1181.01,12637.19,0.2277887820667665,10.45141592920354,10.700324298693491,0.023966065747613997,2026,3,12,Sunday
CAMP-03437,2025-10-31,social,Innovative interactive circuit Social SP,Spain,new,14136,962,32,964.68,3218.63,0.0680531975099038,30.14625,3.3364742712609368,0.033264033264033266,2025,10,44,Friday
CAMP-01694,2025-09-11,display,Triple-buffered coherent collaboration Display IT,Italy,new,39349,73,0,5315.43,0.0,0.0018551932704770134,,0.0,0.0,2025,9,37,Thursday
CAMP-01046,2024-09-12,social,Mandatory multi-tasking encryption Social IT,Italy,returning,4377,164,0,401.23,0.0,0.037468585789353435,,0.0,0.0,2024,9,37,Thursday
CAMP-03447,2024-11-25,email,Devolved encompassing knowledge user Email GE,Germany,new,7556,1111,17,1123.56,2268.2,0.14703546850185284,66.09176470588235,2.0187617928726547,0.0153015301530153,2024,11,48,Monday
CAMP-04566,2024-08-31,display,Digitized bi-directional infrastructure Display GE,Germany,new,8860,12,0,710.91,0.0,0.0013544018058690745,,0.0,0.0,2024,8,35,Saturday
CAMP-00955,2025-03-12,social,Cloned human-resource capacity Social NE,Netherlands,new,8986,449,14,607.46,2030.19,0.04996661473403072,43.39,3.3420965989530176,0.031180400890868598,2025,3,11,Wednesday
CAMP-04954,2024-11-05,social,Adaptive discrete service-desk Social NE,Netherlands,new,15104,532,20,477.67,2966.9,0.03522245762711865,23.8835,6.211191826993531,0.03759398496240601,2024,11,45,Tuesday
CAMP-04873,2024-09-08,email,Face-to-face 6thgeneration firmware Email FR,France,vip,7134,1366,26,568.55,2784.73,0.19147743201569947,21.86730769230769,4.897950927798787,0.01903367496339678,2024,9,36,Sunday
CAMP-01219,2024-09-13,search,Networked composite open system Search SP,Spain,returning,6131,414,11,750.8,1391.08,0.0675256891208612,68.25454545454545,1.8527970165157166,0.026570048309178744,2024,9,37,Friday
CAMP-01528,2025-11-26,email,Universal grid-enabled protocol Email NE,Netherlands,returning,21842,5665,149,2273.98,14230.26,0.2593626957238348,15.261610738255033,6.257865064776295,0.026301853486319506,2025,11,48,Wednesday
CAMP-03988,2026-03-30,email,Programmable 5thgeneration success Email SP,Spain,new,11072,2965,74,728.84,7823.86,0.26779263005780346,9.84918918918919,10.734674276933209,0.024957841483979764,2026,3,14,Monday
CAMP-01301,2026-02-13,search,Business-focused bifurcated complexity Search NE,Netherlands,vip,32007,2797,67,1192.48,9551.8,0.0873871340644234,17.79820895522388,8.010029518314772,0.023954236682159458,2026,2,7,Friday
CAMP-04942,2026-02-24,search,Multi-tiered transitional service-desk Search FR,France,vip,130867,14683,429,645.54,42147.87,0.11219788029067679,1.5047552447552446,65.29087275769125,0.029217462371449975,2026,2,9,Tuesday
CAMP-00161,2024-08-24,social,Business-focused tangible array Social IT,Italy,vip,12681,601,19,492.15,2681.02,0.0473937386641432,25.902631578947368,5.447566798740222,0.03161397670549085,2024,8,34,Saturday
CAMP-04068,2025-02-09,social,Configurable 24hour moderator Social SP,Spain,new,19701,597,12,1611.39,1093.13,0.030303030303030304,134.2825,0.6783770533514544,0.020100502512562814,2025,2,6,Sunday
CAMP-00957,2026-01-01,display,Automated interactive analyzer Display IT,Italy,new,25141,33,0,1098.79,0.0,0.001312596953184042,,0.0,0.0,2026,1,1,Thursday
CAMP-03792,2024-06-11,social,Distributed intermediate system engine Social FR,France,new,8174,301,12,453.2,1711.36,0.03682407633961341,37.766666666666666,3.776169461606355,0.03986710963455149,2024,6,24,Tuesday
CAMP-03235,2024-06-17,social,Stand-alone leadingedge secured line Social GE,Germany,returning,25423,693,25,2193.91,2872.42,0.02725878141840066,87.7564,1.3092697512660048,0.03607503607503607,2024,6,25,Monday
CAMP-02870,2024-11-25,search,Decentralized methodical neural-net Search IT,Italy,new,20418,1551,77,1503.99,11233.18,0.0759623861298854,19.532337662337664,7.468919341219024,0.04964539007092199,2024,11,48,Monday
CAMP-03778,2025-12-30,search,Pre-emptive 4thgeneration ability Search IT,Italy,new,4847,423,13,1227.38,1259.58,0.08727047658345369,94.41384615384617,1.0262347439260864,0.030732860520094562,2025,12,1,Tuesday
CAMP-04434,2024-11-28,email,Visionary asymmetric moratorium Email SP,Spain,new,12359,3128,87,1239.94,8480.77,0.2530949105914718,14.252183908045978,6.839661596528864,0.027813299232736573,2024,11,48,Thursday
CAMP-02962,2025-04-28,search,Adaptive local infrastructure Search IT,Italy,returning,57801,7399,211,2014.07,17782.49,0.128008165948686,9.545355450236967,8.829132055986138,0.028517367211785376,2025,4,18,Monday
CAMP-02201,2024-09-15,email,Diverse even-keeled open system Email SP,Spain,returning,10986,1757,51,1810.21,4357.27,0.1599308210449663,35.494313725490194,2.4070522204606095,0.02902675014228799,2024,9,37,Sunday
CAMP-00099,2024-07-06,email,Team-oriented actuating time-frame Email NE,Netherlands,new,4625,1173,54,944.43,4458.66,0.2536216216216216,17.489444444444445,4.721006321273149,0.04603580562659847,2024,7,27,Saturday
CAMP-02558,2024-08-13,search,Distributed web-enabled infrastructure Search FR,France,vip,79990,3330,94,624.02,10577.87,0.041630203775471934,6.6385106382978725,16.951171436812924,0.02822822822822823,2024,8,33,Tuesday
CAMP-03184,2025-08-23,social,Robust static utilization Social NE,Netherlands,new,27866,1150,34,576.54,3807.72,0.04126892987870523,16.95705882352941,6.604433343740244,0.029565217391304348,2025,8,34,Saturday
CAMP-03924,2026-05-06,search,Distributed needs-based Graphical User Interface Search GE,Germany,returning,31713,2237,68,559.23,7910.35,0.0705388957209977,8.223970588235295,14.145074477406434,0.030397854269110416,2026,5,19,Wednesday
CAMP-04200,2024-11-04,social,Optimized systematic framework Social FR,France,returning,64643,2836,115,2404.95,13924.91,0.04387172625032873,20.91260869565217,5.79010374436059,0.04055007052186178,2024,11,45,Monday
CAMP-01446,2026-04-25,social,Exclusive scalable parallelism Social GE,Germany,vip,10928,587,16,906.26,1730.19,0.05371522693997072,56.64125,1.9091541058857282,0.027257240204429302,2026,4,17,Saturday
CAMP-01649,2025-08-05,email,Diverse even-keeled intranet Email NE,Netherlands,returning,8247,1692,72,2214.23,5786.91,0.20516551473263006,30.753194444444446,2.6135089850647852,0.0425531914893617,2025,8,32,Tuesday
CAMP-04683,2025-08-10,email,Public-key real-time encoding Email SP,Spain,vip,6332,1008,17,1370.72,1904.54,0.15919140871762477,80.63058823529411,1.3894449632310026,0.016865079365079364,2025,8,32,Sunday
CAMP-04724,2026-04-21,social,Vision-oriented 24/7 open system Social GE,Germany,returning,9387,273,7,919.92,745.01,0.029082774049217,131.41714285714286,0.8098639012088008,0.02564102564102564,2026,4,17,Tuesday
CAMP-03992,2024-06-06,display,Ergonomic multi-tasking hierarchy Display NE,Netherlands,new,49349,149,7,927.84,953.12,0.0030193114348821657,132.54857142857142,1.027246076909812,0.04697986577181208,2024,6,23,Thursday
CAMP-01697,2024-08-27,display,Expanded systemic solution Display GE,Germany,vip,60002,179,5,784.24,458.24,0.002983233892203593,156.848,0.5843109252269714,0.027932960893854747,2024,8,35,Tuesday
CAMP-03192,2025-09-10,email,Horizontal non-volatile extranet Email SP,Spain,vip,27841,5507,198,891.86,21373.45,0.19780180309615317,4.5043434343434345,23.965028143430583,0.035954240058107864,2025,9,37,Wednesday
CAMP-04500,2024-10-04,email,Virtual zero tolerance core Email IT,Italy,vip,5628,1485,47,3139.81,6857.67,0.2638592750533049,66.80446808510638,2.1841034967083996,0.03164983164983165,2024,10,40,Friday
CAMP-01155,2025-10-05,email,Phased static product Email FR,France,returning,10345,928,46,1098.79,6204.39,0.08970517158047366,23.886739130434783,5.646565767799125,0.04956896551724138,2025,10,40,Sunday
CAMP-02256,2025-12-28,social,Extended regional methodology Social IT,Italy,new,3745,185,4,1447.0,450.1,0.049399198931909215,361.75,0.31105736005528684,0.021621621621621623,2025,12,52,Sunday
CAMP-01683,2025-01-10,email,Managed executive collaboration Email SP,Spain,returning,3131,589,17,2168.33,2311.5,0.18811881188118812,127.54882352941176,1.0660277725253997,0.028862478777589132,2025,1,2,Friday
CAMP-03171,2025-03-18,search,Multi-layered asymmetric productivity Search SP,Spain,new,55743,2985,100,495.26,12742.04,0.05354932457887089,4.9526,25.727981262367244,0.03350083752093802,2025,3,12,Tuesday
CAMP-02057,2024-10-19,social,Total 3rdgeneration focus group Social GE,Germany,returning,16700,663,32,484.68,2682.17,0.03970059880239521,15.14625,5.533898654782537,0.048265460030165915,2024,10,42,Saturday
CAMP-04091,2025-07-18,display,Devolved solution-oriented hub Display GE,Germany,vip,38809,87,3,2399.38,270.32,0.002241748048133165,799.7933333333334,0.11266243779643073,0.034482758620689655,2025,7,29,Friday
CAMP-03109,2025-09-02,email,Assimilated grid-enabled Graphical User Interface Email NE,Netherlands,returning,16335,2906,90,972.37,10860.4,0.17790021426385064,10.80411111111111,11.168999454939991,0.030970406056434963,2025,9,36,Tuesday
CAMP-04549,2025-06-17,search,Reduced tangible task-force Search IT,Italy,vip,147866,10044,182,811.92,26469.11,0.06792636576359677,4.461098901098901,32.60063799389103,0.01812027080844285,2025,6,25,Tuesday
CAMP-03724,2025-12-20,display,Up-sized fault-tolerant projection Display IT,Italy,vip,32721,41,1,660.77,81.93,0.0012530179395495247,660.77,0.12399170664527749,0.024390243902439025,2025,12,51,Saturday
CAMP-02050,2024-12-21,email,Persistent solution-oriented methodology Email IT,Italy,returning,31419,3717,68,1098.79,7221.84,0.11830421082784302,16.158676470588233,6.5725388836811405,0.018294323379069142,2024,12,51,Saturday
CAMP-03644,2025-11-11,display,Enhanced asymmetric firmware Display FR,France,new,54642,121,4,287.33,352.87,0.0022144138208703926,71.8325,1.2281000939686075,0.03305785123966942,2025,11,46,Tuesday
CAMP-04978,2026-01-05,email,Vision-oriented interactive hierarchy Email NE,Netherlands,new,24702,4246,167,1322.35,13820.31,0.1718889158772569,7.918263473053892,10.451325292093621,0.039331135186057464,2026,1,2,Monday
CAMP-00624,2025-01-18,email,Balanced systematic workforce Email NE,Netherlands,vip,3940,833,24,1098.79,2503.83,0.2114213197969543,45.782916666666665,2.2787156781550615,0.028811524609843937,2025,1,3,Saturday
CAMP-00263,2024-11-30,email,Re-contextualized static capacity Email IT,Italy,returning,8155,1443,51,1147.8,4705.83,0.17694665849172286,22.505882352941175,4.099869315211709,0.035343035343035345,2024,11,48,Saturday
CAMP-03370,2025-02-10,search,Exclusive stable migration Search IT,Italy,returning,65290,7260,222,897.58,29824.75,0.11119620156226068,4.0431531531531535,33.22795739655518,0.030578512396694214,2025,2,7,Monday
CAMP-04062,2024-05-21,email,Right-sized even-keeled solution Email GE,Germany,returning,15242,3864,115,934.23,11546.19,0.25351003805274896,8.123739130434783,12.359044346681225,0.02976190476190476,2024,5,21,Tuesday
CAMP-01803,2024-12-01,search,Expanded high-level moratorium Search IT,Italy,returning,44246,2344,44,1535.92,4723.41,0.05297654025222619,34.907272727272726,3.075296890463045,0.01877133105802048,2024,12,48,Sunday
CAMP-02386,2025-04-03,display,Progressive maximized framework Display FR,France,vip,37829,91,2,1913.56,206.94,0.002405561870522615,956.78,0.10814398294278726,0.02197802197802198,2025,4,14,Thursday
CAMP-01960,2024-07-03,display,Focused reciprocal hub Display IT,Italy,new,18475,35,0,1074.37,0.0,0.0018944519621109607,,0.0,0.0,2024,7,27,Wednesday
CAMP-02977,2024-06-09,display,Re-contextualized full-range open system Display NE,Netherlands,vip,47233,88,1,576.92,130.87,0.001863104185632926,576.92,0.22684254316023023,0.011363636363636364,2024,6,23,Sunday
CAMP-00489,2024-06-02,search,Up-sized neutral standardization Search GE,Germany,returning,24758,1467,54,866.79,6862.82,0.0592535746021488,16.051666666666666,7.917511738714106,0.03680981595092025,2024,6,22,Sunday
CAMP-01844,2025-01-20,search,Multi-tiered zero tolerance productivity Search SP,Spain,returning,19478,2424,55,1034.5,5945.56,0.12444809528699045,18.80909090909091,5.747278878685355,0.02268976897689769,2025,1,4,Monday
CAMP-01735,2025-10-10,display,Profound zero tolerance paradigm Display NE,Netherlands,returning,31950,59,1,1017.44,139.52,0.0018466353677621284,1017.44,0.1371284793206479,0.01694915254237288,2025,10,41,Friday
CAMP-02912,2024-07-07,social,Open-source holistic software Social IT,Italy,vip,31144,904,18,1291.31,1645.79,0.02902645774466992,71.73944444444444,1.274511929745762,0.01991150442477876,2024,7,27,Sunday
CAMP-03220,2025-06-24,search,Versatile dedicated process improvement Search SP,Spain,vip,4602,391,6,1370.36,535.67,0.08496305953933073,228.39333333333332,0.39089728246592137,0.015345268542199489,2025,6,26,Tuesday
CAMP-00147,2025-08-05,search,Visionary multi-tasking forecast Search IT,Italy,vip,10453,988,16,3142.82,1898.29,0.09451832009949297,196.42625,0.604008501918659,0.016194331983805668,2025,8,32,Tuesday
CAMP-01987,2025-11-25,search,Centralized fresh-thinking superstructure Search NE,Netherlands,vip,69990,4813,105,2020.54,11535.16,0.06876696670952993,19.243238095238095,5.708949092816772,0.021815915229586536,2025,11,48,Tuesday
CAMP-01370,2025-12-29,social,Visionary upward-trending task-force Social SP,Spain,vip,10763,630,22,2345.16,1934.17,0.058533866022484435,106.59818181818181,0.8247496972488019,0.03492063492063492,2025,12,1,Monday
CAMP-02812,2024-10-01,email,Down-sized bi-directional forecast Email SP,Spain,returning,8580,939,28,539.87,3133.23,0.10944055944055944,19.28107142857143,5.803674958786375,0.029818956336528223,2024,10,40,Tuesday
CAMP-00660,2024-08-21,social,Multi-tiered uniform contingency Social SP,Spain,vip,40032,1188,41,554.08,4025.71,0.029676258992805755,13.514146341463416,7.26557536817788,0.034511784511784514,2024,8,34,Wednesday
CAMP-01795,2024-07-19,search,Expanded 6thgeneration encryption Search IT,Italy,vip,25154,2363,76,992.19,10650.13,0.09394132145980759,13.05513157894737,10.7339622451345,0.03216250528988574,2024,7,29,Friday
CAMP-03398,2025-06-09,email,Front-line zero tolerance synergy Email FR,France,vip,14512,3330,85,420.74,9872.08,0.22946527012127893,4.949882352941176,23.463611731710795,0.025525525525525526,2025,6,24,Monday
CAMP-04283,2025-07-01,email,Object-based 6thgeneration framework Email IT,Italy,new,10703,967,37,929.29,4545.36,0.09034850042044287,25.115945945945946,4.891218026665519,0.038262668045501554,2025,7,27,Tuesday
CAMP-01148,2025-09-23,email,Enhanced encompassing implementation Email IT,Italy,vip,7702,1060,50,1835.99,7190.52,0.13762659049597506,36.7198,3.9164265600575168,0.04716981132075472,2025,9,39,Tuesday
CAMP-03273,2025-07-29,search,Sharable object-oriented model Search IT,Italy,returning,11900,980,35,1304.8,3201.08,0.08235294117647059,37.28,2.453310852237891,0.03571428571428571,2025,7,31,Tuesday
CAMP-00609,2025-08-30,email,Fundamental optimizing monitoring Email NE,Netherlands,new,24548,3814,80,1945.32,7977.05,0.155369072836891,24.316499999999998,4.1006363991528385,0.02097535395909806,2025,8,35,Saturday
CAMP-03583,2025-06-18,email,Advanced hybrid algorithm Email SP,Spain,vip,16136,2914,57,1112.97,6437.18,0.18058998512642538,19.52578947368421,5.7837857264796,0.01956074124914207,2025,6,25,Wednesday
CAMP-01931,2024-09-27,display,Polarized regional core Display IT,Italy,returning,25856,57,1,912.12,117.33,0.002204517326732673,912.12,0.12863439021181422,0.017543859649122806,2024,9,39,Friday
CAMP-00198,2025-10-11,display,Networked multi-tasking functionalities Display GE,Germany,returning,45059,83,3,1691.76,417.4,0.0018420293393106816,563.92,0.24672530382560173,0.03614457831325301,2025,10,41,Saturday
CAMP-02932,2025-05-28,search,Public-key bi-directional concept Search NE,Netherlands,new,78767,4557,69,1432.01,6786.29,0.05785417751088654,20.75376811594203,4.738996236059804,0.015141540487162607,2025,5,22,Wednesday
CAMP-02328,2024-10-14,display,Total tertiary capability Display SP,Spain,returning,14290,44,1,711.39,136.93,0.003079076277116865,711.39,0.19248232333881557,0.022727272727272728,2024,10,42,Monday
CAMP-04390,2025-09-13,search,Function-based demand-driven leverage Search NE,Netherlands,vip,35006,4667,142,1022.42,11800.28,0.1333200022853225,7.200140845070422,11.541519140861878,0.030426398114420397,2025,9,37,Saturday
CAMP-00767,2025-11-05,social,Sharable leadingedge Local Area Network Social GE,Germany,vip,31342,1651,63,907.73,8238.89,0.05267691915002234,14.408412698412699,9.076366320381611,0.03815869170199879,2025,11,45,Wednesday
CAMP-04219,2025-06-08,social,Versatile composite project Social IT,Italy,returning,23375,1037,31,1239.61,2682.38,0.04436363636363636,39.98741935483871,2.163890255806262,0.029893924783027964,2025,6,23,Sunday
CAMP-03256,2025-05-01,display,Diverse human-resource extranet Display NE,Netherlands,returning,18038,19,0,1259.72,0.0,0.0010533318549728352,,0.0,0.0,2025,5,18,Thursday
CAMP-00203,2025-06-18,social,Switchable hybrid concept Social FR,France,returning,9734,106,1,1730.64,128.65,0.010889665091432094,1730.64,0.07433666158184256,0.009433962264150943,2025,6,25,Wednesday
CAMP-03511,2024-06-23,search,Open-architected intermediate success Search FR,France,vip,39905,2196,52,1567.28,5925.59,0.05503069790753039,30.14,3.780811341942729,0.023679417122040074,2024,6,25,Sunday
CAMP-02778,2025-12-24,display,Synchronized tangible synergy Display NE,Netherlands,returning,43690,69,1,1028.93,94.15,0.0015793087663080797,1028.93,0.09150282332131437,0.014492753623188406,2025,12,52,Wednesday
CAMP-01708,2024-09-09,social,User-centric fault-tolerant matrix Social NE,Netherlands,vip,13706,825,25,4124.91,2860.67,0.06019261637239166,164.9964,0.6935108887224206,0.030303030303030304,2024,9,37,Monday
CAMP-03475,2025-01-11,search,Reduced intangible neural-net Search IT,Italy,returning,35676,2840,115,1952.4,10588.88,0.0796053369211795,16.977391304347826,5.423519770538824,0.040492957746478875,2025,1,2,Saturday
CAMP-00855,2026-01-15,display,Universal 3rdgeneration hub Display IT,Italy,new,97518,134,4,769.75,526.79,0.0013741052933817347,192.4375,0.6843650535888275,0.029850746268656716,2026,1,3,Thursday
CAMP-04738,2024-12-20,search,Self-enabling upward-trending portal Search IT,Italy,returning,60183,5895,198,2057.38,22789.92,0.09795124869149095,10.390808080808082,11.07715638336136,0.03358778625954199,2024,12,51,Friday
CAMP-04098,2024-07-23,email,Right-sized leadingedge alliance Email FR,France,vip,16943,1629,35,1876.01,3739.39,0.09614590096204922,53.60028571428571,1.9932676265051892,0.021485573971761818,2024,7,30,Tuesday
CAMP-02161,2024-11-14,social,Face-to-face global functionalities Social IT,Italy,returning,47481,2229,11,2275.68,1178.25,0.046945093827004486,206.88,0.5177573296772833,0.00493494840735756,2024,11,46,Thursday
CAMP-00699,2025-05-12,social,Organic discrete groupware Social FR,France,vip,3805,90,2,3540.26,250.75,0.023653088042049936,1770.13,0.07082813126719506,0.022222222222222223,2025,5,20,Monday
CAMP-04998,2026-04-12,search,Cross-group even-keeled database Search GE,Germany,vip,26393,2176,28,1223.37,2841.02,0.08244610313340658,43.69178571428571,2.3222900676001537,0.012867647058823529,2026,4,15,Sunday
CAMP-03000,2026-02-16,display,Front-line hybrid orchestration Display GE,Germany,vip,153799,197,7,2057.37,889.05,0.0012808925935799322,293.90999999999997,0.4321293690488342,0.03553299492385787,2026,2,8,Monday
CAMP-03697,2024-12-08,display,User-centric global toolset Display SP,Spain,vip,47825,113,5,1335.77,413.42,0.002362780972294825,267.154,0.3094993898650217,0.04424778761061947,2024,12,49,Sunday
CAMP-01637,2025-05-19,email,Open-architected disintermediate infrastructure Email SP,Spain,new,1817,380,19,1098.79,2034.88,0.20913593835993396,57.83105263157895,1.8519280299238254,0.05,2025,5,21,Monday
